delay_ns,amplitude,gain_dB
451.9339457415324,0.00014792386257363378,-76.5992352289039
242.0550520291974,1.5967131759492858e-05,-95.93546181862031
296.94285025715595,7.748492171805487e-06,-102.21565602774547
550.7939429923614,6.519064738573028e-07,-123.71629412220754
280.46863186740404,7.602738617675061e-06,-102.38059880621316
253.1771987020619,1.7402301513958854e-05,-95.18786621973479
622.4773753148494,8.473634359622054e-05,-81.4386055978842
330.1548058141334,6.340251155126985e-06,-103.9578707631056
356.6895686199518,5.118432682980065e-06,-105.81726008258377
252.20369190258157,1.2107354028533087e-05,-98.33901516581801
261.661572435473,1.7882263451958006e-05,-94.95155022256851
251.12172613859656,1.7302708933136938e-05,-95.23771795752437
265.6865839428481,1.7577904902310762e-05,-95.10065778841656
236.6969453399794,1.668947091704318e-05,-95.55114861866281
234.2507080020006,1.7601860412236376e-05,-95.08882854818498
264.60295333865105,0.0006097395445311592,-64.29711275973045
443.66217571608564,1.80348690362178e-06,-114.87774014099543
264.554588370022,0.0006385192538667807,-63.89652005032845
270.3661783813782,0.0003649934506478347,-68.75429856692664
526.5424056468729,8.457571921421074e-05,-81.45508600749844
321.70806430734046,4.619836842767804e-06,-106.70746724011926
285.31529955054515,0.00023675922877057265,-72.51386166773827
1956.072787418491,3.2806062676221486e-09,-169.68091779432473
628.2046718079489,3.6740168441697694e-07,-128.69717713853964
695.0763606264126,5.178377830139927e-05,-85.7161253060705
596.871775168037,5.1201977887739066e-05,-85.81426524566317
282.0233578005404,0.0007017784137074265,-63.07599989117628
287.14588639801065,1.0260985570755704e-05,-99.77621846209814
302.6244682032088,1.0304400714223308e-05,-99.73954521903272
312.92486190837093,1.4395761520878473e-05,-96.83530712899656
278.20364083367775,1.31792389054675e-05,-97.6021933861903
369.10450213715103,4.365030706136285e-06,-107.2002539374104
564.9457015629649,5.87404752223907e-07,-124.62125088536635
263.4858961882681,1.7499872138080006e-05,-95.13930248905028
479.9599682829022,0.00012029023469495661,-78.39539255548661
281.3210798932548,0.000699613813976986,-63.10283247801391
238.8021827982763,1.622108681646126e-05,-95.79840102644347
282.76795952293867,1.4712120699295415e-05,-96.64649441544452
218.3301350289697,0.00020129826666242943,-73.92319929429678
298.04694259346013,8.689181073057973e-06,-101.22042304918814
397.69467186457456,0.00014510278939947575,-76.7664847754829
457.4785947783294,0.00014424884631128638,-76.81775303209568
438.3229735595741,0.00016140023252597885,-75.8419168786883
283.3393111185098,0.000761075494275472,-62.37144523197169
521.2888259493855,8.747192149493472e-05,-81.16262666453508
264.52790665270317,0.0006108291171998491,-64.28160538064813
274.4889195506355,8.550262416302968e-06,-101.36041112250447
