Position_X,Position_Y,WKNN_IDW_Pred_X,WKNN_IDW_Pred_Y,WKNN_IDW_Error,WKNN_C2F_Pred_X,WKNN_C2F_Pred_Y,WKNN_C2F_Error,NN_Regression_Pred_X,NN_Regression_Pred_Y,NN_Regression_Error,NN_Classification_Pred_X,NN_Classification_Pred_Y,NN_Classification_Error,CNN_Regression_Pred_X,CNN_Regression_Pred_Y,CNN_Regression_Error,Ensemble_Pred_X,Ensemble_Pred_Y,Ensemble_Error
72.5,32.5,70.38641218512348,31.72802988905043,2.250153617732357,70.38641218512348,31.72802988905043,2.250153617732357,68.40126608653837,25.966330392578328,7.712876132306686,40.0,-47.5,86.34958019585272,81.62517540840607,26.270560397562363,11.048744000772086,71.52984822113183,25.38576451656489,7.180079455535869
7.5,-2.5,8.381350461612989,-6.682060924729183,4.273922345379258,8.381350461612989,-6.682060924729183,4.273922345379258,7.584463722753748,-2.8219672519240806,0.3328618809250563,0.0,50.0,53.033008588991066,14.326282392594955,-4.829210892609527,7.21272172523679,9.373094394672387,-2.7612508325080682,1.8912256895567159
62.5,-45.0,69.97583715897633,-48.353785593758545,8.193657244261178,69.97583715897633,-48.353785593758545,8.193657244261178,60.05834383789131,-47.351694254990946,3.390007475348804,22.5,-32.5,41.907636535600524,60.447663825681175,-38.74188338997821,6.586053998947185,62.641404442355594,-44.885370323573355,0.18203070904540744
10.0,17.5,32.402481514885075,22.016332840465573,22.85319321999959,32.82010093485468,21.66262705339037,23.196647832447102,10.451452635217727,15.276460052095912,2.2689070897175023,25.0,72.5,57.0087712549569,19.747061348202003,20.566012959897314,10.217907828703082,22.44881599269606,21.65106511989573,13.122665935305223
77.5,5.0,34.2239029336601,35.528721391921664,52.960583523228365,33.76501579201105,37.16340070460682,54.288425917115575,-21.184418755524902,51.75383010891099,109.19951984770219,0.0,-10.0,78.93826701923471,49.047593416483636,42.76365701450909,47.282483347463966,20.475549395473188,40.64481534646599,67.24835185959412
15.0,-7.5,-3.5489645878239533,-10.09150804459991,18.72912174197106,-2.891762927318921,-9.771671754151354,18.035400555740168,7.892122464466718,-8.133838209162317,7.136082534243335,0.0,50.0,59.42432162002356,19.273030771156073,-2.420837007705522,6.6375212748088765,6.075380005783231,-4.990570050617509,9.2707109065072
17.5,22.5,26.263407583188165,24.043340902397322,8.89827025944326,25.745283705891335,23.591850234077363,8.317261588064424,25.76855168844335,25.46474333792147,8.78399966326326,75.0,-40.0,84.92643875731514,14.97777154416851,28.33659169877746,6.358257547602493,25.026222575342683,22.891048801601826,7.536374819422934
0.0,42.5,-0.8008639565125288,42.58457959551207,0.805317816031588,-0.8008639565125288,42.58457959551207,0.805317816031588,7.586635423382024,38.14749132080445,8.74650609385185,0.0,50.0,7.5,-6.645060566153948,31.777152372355935,12.614923351868855,0.14008284377750635,38.746127184493545,3.7564856339561783
50.0,-40.0,24.385697250240487,-38.30514645907101,25.670314253657615,24.385697250240487,-38.30514645907101,25.670314253657615,58.64450217727323,-38.261093234733266,8.81766491942011,50.0,-37.5,2.5,43.2931907702009,-34.93975807097178,8.401627129622788,40.40197527974782,-37.37340374746924,9.950933946337926
-47.5,-25.0,-42.43231502485987,-22.954400765475846,5.46497092723711,-42.43231502485987,-22.954400765475846,5.46497092723711,-33.831107571548664,-17.73178561866037,15.481135633850846,-20.0,7.5,42.573465914816005,-26.065073849031656,-35.74731574067215,23.978341367308246,-34.70032716481476,-23.55971245155466,12.880452356574503
37.5,60.0,29.26427980915762,65.17127902156727,9.724670368745185,29.83502317230767,66.04507860346565,9.761907861229721,28.62856787420858,62.729444007604,9.281819463508727,-7.5,0.0,75.0,40.265554222965235,68.49181775154148,8.930803932768638,30.594577830046223,62.85738551489118,7.473252794198725
50.0,62.5,51.57399847305483,64.73581128096565,2.734286612129787,51.57399847305483,64.73581128096565,2.734286612129787,48.650179117753346,58.432317318754485,4.285797336488724,60.0,60.0,10.307764064044152,50.39828285278075,58.40540693466038,4.113918035346172,50.75426611370203,61.03713123892278,1.6458743519524075
85.0,-40.0,77.48367884996823,-36.8996568309092,8.130634132498086,77.48367884996823,-36.8996568309092,8.130634132498086,75.5321027348464,-35.275683253936364,10.581126940956725,25.0,-27.5,61.28825336065631,81.96667187408029,-42.61129220432841,4.002490036949735,75.95881859832474,-37.54721869018081,9.367982562526306
-25.0,-42.5,-26.598033866661495,-39.18213629463879,3.6826528218595795,-27.24255608117462,-39.390823806299665,3.8335407107119877,-22.05631736572777,-44.41711109261185,3.512916508078619,30.0,-20.0,59.42432162002356,-26.02137701919267,-33.71740272611687,8.841788613767818,-22.947925285414247,-38.532119763847554,4.467111393584381
-12.5,20.0,-14.981238869478883,21.629434850165275,2.9684346478145645,-15.201820870799109,21.832024226253818,3.2643757111378213,-13.719815696963664,28.612856404479828,8.698807146887907,-22.5,77.5,58.36308764964376,-10.978308776454607,22.21556562884055,2.6878011897301297,-13.909726128500605,26.1358602633768,6.2957214780407575
30.0,-55.0,-23.48904244739656,-50.68595578149249,53.66273045101813,-23.48904244739656,-50.68595578149249,53.66273045101813,34.313466878727795,-54.02033056634488,4.423318744237164,40.0,-47.5,12.5,33.93397256830279,-37.804666596915325,17.63960404916727,11.079083053489867,-48.13744011204365,20.126992480560077
37.5,-25.0,58.389074728394334,-19.161629655385113,21.689629118298022,58.07698345923443,-18.909754112970667,21.45934163123568,52.524022734001335,-21.103289534698856,15.52113435165666,-2.5,-30.0,40.311288741492746,48.27750422395089,-25.046464549390645,10.777604383703709,51.47451255994229,-21.66786254366753,14.366284882177391
