Position_X,Position_Y,WKNN_IDW_Pred_X,WKNN_IDW_Pred_Y,WKNN_IDW_Error,NN_Regression_Pred_X,NN_Regression_Pred_Y,NN_Regression_Error,CNN_Regression_Pred_X,CNN_Regression_Pred_Y,CNN_Regression_Error
40.0,70.0,45.717730992145924,67.6027116711396,6.199954760337876,39.94274544868463,65.4383657411469,4.561993554926249,38.01600435178618,63.66965475043732,6.633966363405245
15.0,50.0,11.688918706022381,53.34688558459297,4.707961602613675,13.206751122694403,47.59566840239998,2.999425272810718,16.31684486042514,53.726817890583234,3.9526259595361877
67.5,-37.5,68.27062136330144,-30.799625777575102,6.744543869388992,46.89361912168081,-22.708325410652737,25.365657296027248,70.12531512479782,-36.386724952880996,2.8516067111419883
32.5,-30.0,71.70188654465997,-12.476402669230275,42.94024187252969,53.232432862193455,-17.917965590750708,23.996027334782795,23.27785947624363,-18.726083370181616,14.5653380330154
40.0,40.0,42.38777092421471,41.74915998970931,2.959900446995653,35.51129694739492,39.97743009134062,4.488759794781079,37.38896383471399,46.88650166756227,7.36487712550382
-10.0,-20.0,-14.254459314363302,-17.465199413842953,4.952336627204856,-6.925013986953651,-19.080971909494014,3.209384927298338,-3.296049212568448,-5.225208472100039,16.224593087446248
57.5,-12.5,47.77200479935406,-10.862023073146588,9.86493076694888,48.93380045330845,-9.935025517431807,8.94197230872275,58.21629906549558,-10.253898749900316,2.3575527940916214
55.0,-52.5,77.44763381117775,-46.075629587876115,23.348850055471758,67.44113003488476,-50.760190530273235,12.562191430473534,60.154285975201596,-44.901884808541254,9.181395230401316
5.0,-47.5,3.281331121393925,-45.90222606196276,2.346636800052386,2.330624238800329,-45.873225596218916,3.12601374201676,14.576855032362925,-36.76716755676064,14.38436111078787
37.5,-15.0,56.31533481734306,-24.121802215505532,20.909904350511113,42.61336086779299,-14.617806593528087,5.127624319724223,38.57882062671137,-15.22823577851294,1.1026991952528664
35.0,80.0,46.63840694574655,70.7820540703648,14.846650915155239,39.14779235883135,65.59994358404163,14.985519885368133,20.31158168479653,76.66997239202132,15.061165840409068
-15.0,-50.0,-14.869755570272645,-52.54716790063935,2.550495623505848,-23.89170410052853,-47.20340332005384,9.321124116845658,-6.11113574799473,-50.36339171758074,8.896289183192252
82.5,-47.5,74.13091849571498,-46.70525192486488,8.406732404941684,63.19368013730372,-39.77915637687842,20.792917373313394,78.74263705028119,-46.80012431406634,3.8219893133917524
35.0,-10.0,34.10145536335141,-9.950977039430686,0.8998809447437602,37.927991688266715,-15.044492158165305,5.8326697540963375,36.242082277760844,-10.291124697507072,1.2757436945664868
-20.0,35.0,-34.88543226065946,46.65955044320521,18.90823127963925,-23.050509003029873,35.98398585625874,3.2052821003592737,-22.19698915865355,34.7287322277689,2.213672868219797
17.5,32.5,36.66191919392625,41.67592940476025,21.245630789310614,26.840206988044294,32.80707988433704,9.345253588580457,26.21488631032315,29.968502794985866,9.075115508953711
-45.0,-40.0,-44.98491786418057,-38.304090060482096,1.6959770027263035,-31.20528635966683,-47.38240735716593,15.645896037169994,-45.52755517572407,-49.55754702920875,9.572095887472619
62.5,5.0,73.78816587297506,15.40754197291357,15.35381446721812,73.92639985375456,23.522751852918017,21.763615274642678,63.82513782890222,5.9614047901735,1.6371589526237957
-37.5,-32.5,-34.120680721099156,-35.753972810790195,4.6912831765000895,-32.91411505021091,-31.261384350277535,4.75021152165243,-34.771725982523954,-24.112706371121252,8.819873782059748
10.0,82.5,11.705639488606414,83.32375797202096,1.894144466919466,9.26123158770095,76.01587976508276,6.526070332740376,17.468480470624655,71.14302557751348,13.592610807829185
-5.0,35.0,-13.237733143765771,40.796721669831015,10.072846145225567,-5.82497615087728,34.943666173828746,0.8268973028661937,22.02021542371176,56.814082444441965,34.72673659353413
-42.5,50.0,-36.717004461736,50.01415261789292,5.783012855957915,-29.266700042144095,43.936873405246295,14.556157868015816,-47.646249709683495,56.48409995036731,8.278130117410017
60.0,-30.0,69.25487432147261,-26.734631716564962,9.81403733092129,53.25522419171694,-27.299693062341223,7.265236283946209,53.125496202275684,-20.570085164849107,11.669708490923195
-12.5,77.5,27.775693492804546,82.42896186503668,40.57617714119117,2.164052264655485,71.66275717339639,15.783150276078695,-0.4708522810643565,70.70132254167049,13.81746756921732
-42.5,2.5,-45.833853855616844,4.1734757063063,3.730295225609988,-40.288062287322404,5.35298057197072,3.61000922281478,-46.83828947020735,-2.625962754223881,6.715374128446043
72.5,-32.5,84.99999999999999,-41.69041549011594,15.51495204249638,62.33801164644592,-26.526691400141953,11.787553729544856,91.31564481314183,-45.42368604755404,22.826522967593075
75.0,42.5,61.74178869337153,6.689501963761442,38.186017554265284,73.45050693391268,48.95528077167069,6.638642828391506,65.57120357735278,57.46286030819748,17.685852837292202
55.0,55.0,65.63896335750557,67.37036727395486,16.316051232295134,63.16612121022262,63.22159208303502,11.587929582107058,57.78467932916262,62.87589135266572,8.35368802178177
72.5,30.0,67.43804012017344,61.81067564894506,32.21090689607109,70.16441956859484,37.328691269248075,7.691856191551926,71.98854665809996,36.770352289203274,6.789643189510088
-47.5,45.0,-42.55732846859985,32.43180295419886,13.50516859759248,-30.288155513448295,33.086353610026784,20.93281063150771,-42.29561277957361,37.23605213386045,9.346899636150505
22.5,-10.0,-1.5079122050151703,-13.280866850299947,24.23105312884922,24.309341772343508,-12.309802865314829,2.9340938849606943,29.641457577270366,-10.270822603552183,7.146590880311193
2.5,-25.0,-1.7583912692618375,-19.18291557490252,7.209186320996089,4.609391782922524,-22.791256814611973,3.054190588823676,8.769797291149567,-16.06120936912504,10.918440182311958
0.0,-17.5,-20.003838556819026,-15.009140006259507,20.158321867548807,1.0869717479595415,-14.122986066288583,3.5476373390389386,8.742712126785142,-9.315634576758342,11.975761049427698
-35.0,45.0,-34.32545524951868,41.79934353812877,3.270965057489912,-29.1386342566869,42.25532101435468,6.472161239580436,-36.19855173861808,39.958162818950676,5.18234005352368
-5.0,40.0,-10.141483511799635,39.21396603474551,5.201221212046379,-9.200479024547178,36.03178858447221,5.778470894102165,-1.646186113286987,49.4803145722225,10.05606443769148
-5.0,5.0,7.532188692959542,-5.02576805592181,16.04904291685598,2.529611496049057,4.218556803478947,7.570053021665249,13.255101432064357,4.277075083880344,18.269410191062676
-27.5,-52.5,5.79731023878028,-36.19493116826737,37.07514178995302,-32.13422092904541,-54.23797966316128,4.949401673815203,-19.6267999084075,-45.91481437163708,10.264109773489844
